Title,Description,Thumbnail url,Channel name,Views,Likes,Comments,Duration in seconds,Duration in minutes,Duration in timestamp,Duration,Uploaded Time,Video url,Tags,Tags (in description),Emails (in description),Links (in description)
Keras Tuner | Hyperparameter Tuning a Neural Network,"KerasTuner is an easy-to-use, scalable hyperparameter optimization framework that solves the pain points of hyperparameter search. Easily configure your search space with a define-by-run syntax, then leverage one of the available search algorithms to find the best hyperparameter values for your models. KerasTuner comes with Bayesian Optimization, Hyperband, and Random Search algorithms built-in, and is also designed to be easy for researchers to extend in order to experiment with new search algorithms.

Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8

👍If you find this video helpful, consider giving it a thumbs up and subscribing for more educational videos on data science!

💭Share your thoughts, experiences, or questions in the comments below. I love hearing from you!

⌚Time Stamps⌚
00:00 - Intro
01:16 - Usage
02:25 - Code Example

#Keras #KerasTuner",https://i.ytimg.com/vi/oYnyNLj8RMA/maxresdefault.jpg,CampusX,97349,3818,194,3934,65.57,1:05:34,"1 Hours, 5 Minutes, 34 Seconds",2022-08-11T14:00:21,https://www.youtube.com/watch?v=oYnyNLj8RMA,"[#keras tuner hyperparameters, #keras tuner bayesian optimization, #keras tuner ann, #keras tuner cnn, #deep learning hyperparameter tuning, #deep learning hyperparameter optimization]","[#KerasTuner, #Keras]",[],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes]"
What is Convolutional Neural Network (CNN) | CNN Intution,"In this video, we will start our discussion around CNN. CNNs are one of the most popular neural network architectures. CNNs are used extensively in image-related data in applications like image classification, object detection, etc.

Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

⌚Time Stamps⌚

0:00 - Intro
1:25 - What are CNNs
6:56 - Why not use ANNs?
12:56 - CNN Intuition
19:33 - CNN Applications
23:55 - CNN Roadmap
26:49 - Outro

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8

👍If you find this video helpful, consider giving it a thumbs up and subscribing for more educational videos on data science!

💭Share your thoughts, experiences, or questions in the comments below. I love hearing from you!",https://i.ytimg.com/vi/hDVFXf74P-U/maxresdefault.jpg,CampusX,299047,8255,159,1630,27.17,27:10,"27 Minutes, 10 Seconds",2022-08-17T14:00:31,https://www.youtube.com/watch?v=hDVFXf74P-U,"[#cnn deep learning, #cnn, #convolutional neural network, #campusx, #cnn explained step by step, #cnn explained easy]",[],[],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes]"
CNN Vs Visual Cortex | The Famous Cat Experiment | History of CNN,"In this video, we will discuss the history of CNNs. We will discuss how CNNs are inspired by our own Visual Cortex, we will also discuss about the famous Cat Experiment conducted by Hubel and Weisel that led to the discovery of CNNs.

Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8

👍If you find this video helpful, consider giving it a thumbs up and subscribing for more educational videos on data science!

💭Share your thoughts, experiences, or questions in the comments below. I love hearing from you!

⌚Time Stamps⌚

00:00 - Intro
00:58 - Human Visual Cortex
05:10 - The Cat Experiment
08:32 - Conclusion
11:56 - Development
14:51 - Outro",https://i.ytimg.com/vi/aslTGS9ef98/maxresdefault.jpg,CampusX,126976,5153,88,902,15.03,15:02,"15 Minutes, 2 Seconds",2022-08-19T14:00:01,https://www.youtube.com/watch?v=aslTGS9ef98,[],[],[],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes]"
CNN Part 3 | Convolution Operation,"Convolution is one of the main building blocks of a CNN. The term convolution refers to the mathematical combination of two functions to produce a third function. It merges two sets of information.

In the case of a CNN, the convolution is performed on the input data with the use of a filter or kernel (these terms are used interchangeably) to then produce a feature map.

We execute a convolution by sliding the filter over the input. At every location, matrix multiplication is performed and sums the result onto the feature map.

Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

Demo used in the video - https://deeplizard.com/resource/pavq7noze2

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8

👍If you find this video helpful, consider giving it a thumbs up and subscribing for more educational videos on data science!

💭Share your thoughts, experiences, or questions in the comments below. I love hearing from you!

⌚Time Stamps⌚

00:00 - Intro
00:39 - Recap
03:45 - Basics of Images
07:33 - Edge Detection
15:20 - 17:40 - Filters in CNN are managed by back propagation😊
22:30 - 26:45 - Shape of the filter output(Grey scale and RGB)
26:50 - 28:39 - Multiple filters
28:40 - Outro",https://i.ytimg.com/vi/cgJx3GvQ5y8/maxresdefault.jpg,CampusX,170406,6585,160,1754,29.23,29:14,"29 Minutes, 14 Seconds",2022-08-23T14:00:15,https://www.youtube.com/watch?v=cgJx3GvQ5y8,[],[],[],"[https://discord.gg/PsWu8R87Z8, https://deeplizard.com/resource/pavq7noze2, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes]"
Padding & Strides in CNN | CNN Lecture 4 | Deep Learning,"Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

Code used - https://colab.research.google.com/drive/1HBMLctcBnhvV6Rj62Zc8eAXERQw54l2H?usp=sharing

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8

👍If you find this video helpful, consider giving it a thumbs up and subscribing for more educational videos on data science!

💭Share your thoughts, experiences, or questions in the comments below. I love hearing from you!

⌚Time Stamps⌚

00:00 - Intro
00:23 - Why is padding required?
02:40 - What is Padding?
07:20 - KERAS Demo
09:58 - Strides
15:53 - Special Case with Strides
19:48 - Why are Strides required?
21:34 - Code Demo
23:56 - Outro",https://i.ytimg.com/vi/btWE6SsdDZA/maxresdefault.jpg,CampusX,153893,5550,95,1466,24.43,24:26,"24 Minutes, 26 Seconds",2022-08-27T14:00:15,https://www.youtube.com/watch?v=btWE6SsdDZA,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building]",[],[],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes, https://colab.research.google.com/drive/1HBMLctcBnhvV6Rj62Zc8eAXERQw54l2H?usp=sharing]"
Pooling Layer in CNN | MaxPooling in Convolutional Neural Network,"The pooling operation involves sliding a two-dimensional filter over each channel of the feature map and summarising the features lying within the region covered by the filter.

Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

Code - https://colab.research.google.com/drive/1F4F6Q9O-hPvCDeOWcqMUa5BuBOvuOBWc?usp=sharing
Demo - https://deeplizard.com/resource/pavq7noze3

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8

👍If you find this video helpful, consider giving it a thumbs up and subscribing for more educational videos on data science!

💭Share your thoughts, experiences, or questions in the comments below. I love hearing from you!

⌚Time Stamps⌚

00:00 - Intro
00:36 - The Problem with Convolution
05:10 - What is translation variance?
07:46 - What is Pooling?
13:05 - Pooling Demo
15:01 - Pooling on Volumes
16:37 - KERAS Demo
18:14 - Advantages of Pooling
22:47 - Types of Pooling
25:36 - Disadvantages of Pooling
27:42 - Outro",https://i.ytimg.com/vi/DwmGefkowCU/maxresdefault.jpg,CampusX,164856,6504,103,1674,27.9,27:54,"27 Minutes, 54 Seconds",2022-09-02T14:00:08,https://www.youtube.com/watch?v=DwmGefkowCU,[],[],[],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://colab.research.google.com/drive/1F4F6Q9O-hPvCDeOWcqMUa5BuBOvuOBWc?usp=sharing, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes, https://deeplizard.com/resource/pavq7noze3]"
CNN Architecture | LeNet -5 Architecture,"In this tutorial, we unravel the layers and workings of LeNet-5, a pioneering CNN architecture. Whether you're a student, developer, or just curious about neural networks, this video provides an accessible breakdown of LeNet-5. Watch now to deepen your understanding of CNNs and their applications in the field of deep learning!

Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8

👍If you find this video helpful, consider giving it a thumbs up and subscribing for more educational videos on data science!

💭Share your thoughts, experiences, or questions in the comments below. I love hearing from you!

⌚Time Stamps⌚

00:00 - Intro
01:19 - CNN Architecture/RECAP
09:47 - LeNET
16:15 - Code Example
19:20 - Outro",https://i.ytimg.com/vi/ewsvsJQOuTI/maxresdefault.jpg,CampusX,157967,5599,100,1200,20,20:00,"20 Minutes, 0 Seconds",2022-09-04T14:00:15,https://www.youtube.com/watch?v=ewsvsJQOuTI,[],[],[],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes]"
Comparing CNN Vs ANN  | CampusX,"Know the differences between Convolutional Neural Networks (CNNs) and Artificial Neural Networks (ANNs) in our latest video. We explore the unique architectures of CNNs and ANNs, comparing their structures, applications, and strengths. 

Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8

👍If you find this video helpful, consider giving it a thumbs up and subscribing for more educational videos on data science!

💭Share your thoughts, experiences, or questions in the comments below. I love hearing from you!

⌚Time Stamps⌚

00:00 - Intro
00:45 - CNN vs ANN
12:00 - Learnable Parameters
17:23 - Outro",https://i.ytimg.com/vi/niE5DRKvD_E/maxresdefault.jpg,CampusX,99865,4598,139,1062,17.7,17:42,"17 Minutes, 42 Seconds",2022-09-08T14:00:21,https://www.youtube.com/watch?v=niE5DRKvD_E,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building]",[],[],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes]"
Backpropagation in CNN | Part 1 | Deep Learning,"This is part 1 of a 3-part series where we will discuss in detail how the backpropagation algorithm works in a CNN.

Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8

👍If you find this video helpful, consider giving it a thumbs up and subscribing for more educational videos on data science!

💭Share your thoughts, experiences, or questions in the comments below. I love hearing from you!

⌚Time Stamps⌚

00:00 - Intro
02:12 - Back Propogation in CNN
05:50 - Trainable Parameters
11:39 - Logical Flow
13:07 - Forward Propogation
35:33 - Outro",https://i.ytimg.com/vi/RvCCFttGFMY/maxresdefault.jpg,CampusX,126389,6940,198,2181,36.35,36:21,"36 Minutes, 21 Seconds",2022-09-10T14:00:14,https://www.youtube.com/watch?v=RvCCFttGFMY,[],[],[],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes]"
"CNN Backpropagation Part 2 | How Backpropagation works on Convolution, Maxpooling and Flatten Layers","This video explains in great detail how the backpropagation algorithm works in the case of CNN. We will learn how to apply backprop on flatten, maxpooling and convolution layers.

I recommend you watch the 1st part before watching this one. Here is the link:
https://www.youtube.com/watch?v=RvCCFttGFMY&ab_channel=CampusX

Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8

👍If you find this video helpful, consider giving it a thumbs up and subscribing for more educational videos on data science!

💭Share your thoughts, experiences, or questions in the comments below. I love hearing from you!

⌚Time Stamps⌚

00:00 - intro
00:05 - Backpropagation in CNN explained for convolution, max pooling, and flatten layers
01:23 - Recap/Back Propogation in CNN
02:46 - Backpropagation involves applying gradients to update weights and calculate loss
07:46 - Changing w1 affects Z1.
11:53 - Backpropagation in Maxpooling Layers
17:31 - Backpropagation on max pooling works by selecting the maximum item in each window
21:23 - The Backpropagation process involves minimizing the inverse of max pooling and calculating the derivative of Z1.
25:07 - Backpropagation process for Convolution, Maxpooling, and Flatten layers
30:48 - Backpropagation involves expanding and differentiating expressions to calculate derivatives.
36:35 - Backpropagation involves multiplication and deconvolution operations.",https://i.ytimg.com/vi/OoSDzOodY3Y/maxresdefault.jpg,CampusX,85289,5114,229,2607,43.45,43:27,"43 Minutes, 27 Seconds",2022-09-15T14:00:12,https://www.youtube.com/watch?v=OoSDzOodY3Y,[],[],[],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in, https://www.youtube.com/watch?v=RvCCFttGFMY&ab_channel=CampusX, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes]"
Cat Vs Dog Image Classification Project | Deep Learning Project | CNN Project,"Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

Dataset used - https://www.kaggle.com/datasets/salader/dogsvscats

Google Colab Notebook (Updated Jun 2026) - https://colab.research.google.com/drive/1S6CYa2sOwluV8xz2RF0QDrpXjdNs3RKE?usp=sharing

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8

👍If you find this video helpful, consider giving it a thumbs up and subscribing for more educational videos on data science!

💭Share your thoughts, experiences, or questions in the comments below. I love hearing from you!

⌚Time Stamps⌚

00:00 - Intro
01:15 - Kaggle Dataset
03:15 - Code Exmaple",https://i.ytimg.com/vi/0K4J_PTgysc/maxresdefault.jpg,CampusX,338269,7376,392,1649,27.48,27:29,"27 Minutes, 29 Seconds",2022-09-19T14:00:00,https://www.youtube.com/watch?v=0K4J_PTgysc,[],[],[],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes, https://colab.research.google.com/drive/1S6CYa2sOwluV8xz2RF0QDrpXjdNs3RKE?usp=sharing, https://www.kaggle.com/datasets/salader/dogsvscats]"
Data Augmentation in Deep Learning | CNN,"In this tutorial, we explore the concept of Data Augmentation, a technique that enhances model performance by diversifying training data.

Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8

👍If you find this video helpful, consider giving it a thumbs up and subscribing for more educational videos on data science!

💭Share your thoughts, experiences, or questions in the comments below. I love hearing from you!

⌚Time Stamps⌚

00:00 - Intro
01:15 - What is Data Augmentation?
07:15 - Code Implementation",https://i.ytimg.com/vi/sM2C-SsREgM/maxresdefault.jpg,CampusX,107526,4025,111,1609,26.82,26:49,"26 Minutes, 49 Seconds",2022-09-21T14:00:34,https://www.youtube.com/watch?v=sM2C-SsREgM,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building]",[],[],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes]"
Pretrained models in CNN | ImageNET Dataset | ILSVRC | Keras Code,"A pre-trained model is a model created and trained by someone else to solve a problem that is similar to ours. In practice, someone is almost always a tech giant or a group of star researchers. They usually choose a very large dataset as their base datasets such as ImageNet or the Wikipedia Corpus. Then, they create a large neural network (e.g., VGG19 has 143,667,240 parameters) to solve a particular problem (e.g., this problem is image classification for VGG19). Of course, this pre-trained model must be made public so that we can take these models and repurpose them.

Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8

👍If you find this video helpful, consider giving it a thumbs up and subscribing for more educational videos on data science!

💭Share your thoughts, experiences, or questions in the comments below. I love hearing from you!

⌚Time Stamps⌚

00:00 - Intro
01:11 - Why use pre-trained models?
04:19 - ImageNET Dataset
09:16 - ILSVRC
13:24 - Architecture of AlexNET
15:05 - Famous Architectures
17:45 - Idea of pre-trained models
21:20 - Code Example",https://i.ytimg.com/vi/0MVXteg7TB4/maxresdefault.jpg,CampusX,106495,3965,113,1468,24.47,24:28,"24 Minutes, 28 Seconds",2022-10-03T14:00:00,https://www.youtube.com/watch?v=0MVXteg7TB4,[],[],[],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes]"
What does a CNN see? | Visualizing CNN Filters and Feature Maps | CampusX,"Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

Code was taken from this awesome blog post - https://machinelearningmastery.com/how-to-visualize-filters-and-feature-maps-in-convolutional-neural-networks/

Code - https://colab.research.google.com/drive/1HmL5auiKu3vbKDOTjbnofEmsqMWYViG9?usp=sharing

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8

👍If you find this video helpful, consider giving it a thumbs up and subscribing for more educational videos on data science!

💭Share your thoughts, experiences, or questions in the comments below. I love hearing from you!",https://i.ytimg.com/vi/WJysB1RK2vM/maxresdefault.jpg,CampusX,69492,3721,96,783,13.05,13:03,"13 Minutes, 3 Seconds",2022-10-06T14:00:15,https://www.youtube.com/watch?v=WJysB1RK2vM,[],[],[],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://machinelearningmastery.com/how-to-visualize-filters-and-feature-maps-in-convolutional-neural-networks/, https://learnwith.campusx.in, https://www.linkedin.com/in/nitish-singh-03412789, https://colab.research.google.com/drive/1HmL5auiKu3vbKDOTjbnofEmsqMWYViG9?usp=sharing, https://www.instagram.com/campusx.official, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes]"
What is Transfer Learning? Transfer Learning in Keras | Fine Tuning Vs Feature Extraction,"Transfer learning is a research problem in machine learning that focuses on storing knowledge gained while solving one problem and applying it to a different but related problem. For example, knowledge gained while learning to recognize cars could apply when trying to recognize trucks.

Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

Dataset - https://www.kaggle.com/datasets/salader/dogs-vs-cats

Codes 
https://colab.research.google.com/drive/1VxoR4vMmZJAOCsDUnfezPuFQqHdKabcL?usp=sharing
https://colab.research.google.com/drive/1q_INiVDAzhSy1L_A87fBTf2wC3l3MiWy?usp=sharing
https://colab.research.google.com/drive/1mEWfubs2tR0CkqyxqP49cK30n7V5_NCm?usp=sharing

Pretrained Model video - https://www.youtube.com/watch?v=0MVXteg7TB4&ab_channel=CampusX

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8

👍If you find this video helpful, consider giving it a thumbs up and subscribing for more educational videos on data science!

💭Share your thoughts, experiences, or questions in the comments below. I love hearing from you!

⌚Time Stamps⌚

00:00 - Intro
00:50 - problem with training your own model
02:35 - Using Pre-trained Model
07:01 - Using Transfer Learning
13:54 - Why Transfer Learning Works?
17:41 - Ways of doing Transfer Learning
20:54 - Code Example using KERAS",https://i.ytimg.com/vi/WWcgHjuKVqA/maxresdefault.jpg,CampusX,173557,6163,209,2033,33.88,33:53,"33 Minutes, 53 Seconds",2022-10-10T14:00:20,https://www.youtube.com/watch?v=WWcgHjuKVqA,[],[],[],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in, https://www.youtube.com/watch?v=0MVXteg7TB4&ab_channel=CampusX, https://www.linkedin.com/in/nitish-singh-03412789, https://colab.research.google.com/drive/1VxoR4vMmZJAOCsDUnfezPuFQqHdKabcL?usp=sharing, https://colab.research.google.com/drive/1q_INiVDAzhSy1L_A87fBTf2wC3l3MiWy?usp=sharing, https://colab.research.google.com/drive/1mEWfubs2tR0CkqyxqP49cK30n7V5_NCm?usp=sharing, https://www.instagram.com/campusx.official, https://www.kaggle.com/datasets/salader/dogs-vs-cats, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes]"
Keras Functional Model | How to build non-linear Neural Networks?,"The Keras functional API is a way to create models that are more flexible than the Sequential API. The functional API can handle models with non-linear topology, shared layers, and even multiple inputs or outputs.

The main idea is that a deep learning model is usually a directed acyclic graph (DAG) of layers. So the functional API is a way to build graphs of layers.

Notes: https://learnwith.campusx.in/s/store/courses/YouTube%20Notes

Codes:
https://colab.research.google.com/drive/1uCHf6hoLR1a-46RznVjqnhVZNechF0fz?usp=sharing
https://colab.research.google.com/drive/1pKfnYBal9HhuwRADU0FrWaVJ11_llk8-?usp=sharing
https://colab.research.google.com/drive/1B2azaSX9g55olY473c7WAMf3E5-717Ge?usp=sharing

Dataset Link:
https://www.kaggle.com/datasets/jangedoo/utkface-new

Blog:
https://machinelearningmastery.com/keras-functional-api-deep-learning/

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8

👍If you find this video helpful, consider giving it a thumbs up and subscribing for more educational videos on data science!

💭Share your thoughts, experiences, or questions in the comments below. I love hearing from you!

⌚Time Stamps⌚

00:00 - Intro
00:48 - The Problem with Sequential Model
07:35 - A Simple Example
09:01 - Code Implementation
15:29 - Complex Examples
17:56 - Multi Output Model
24:35 - Machine Learning Mastery Blog Post",https://i.ytimg.com/vi/OvQQP1QVru8/maxresdefault.jpg,CampusX,74069,3404,112,1538,25.63,25:38,"25 Minutes, 38 Seconds",2022-10-14T14:00:12,https://www.youtube.com/watch?v=OvQQP1QVru8,[],[],[],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://www.kaggle.com/datasets/jangedoo/utkface-new, https://machinelearningmastery.com/keras-functional-api-deep-learning/, https://learnwith.campusx.in, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://colab.research.google.com/drive/1pKfnYBal9HhuwRADU0FrWaVJ11_llk8-?usp=sharing, https://colab.research.google.com/drive/1uCHf6hoLR1a-46RznVjqnhVZNechF0fz?usp=sharing, https://learnwith.campusx.in/s/store/courses/YouTube%20Notes, https://colab.research.google.com/drive/1B2azaSX9g55olY473c7WAMf3E5-717Ge?usp=sharing]"
